price,manufacturer,model,condition,cylinders,fuel,transmission,drive,type,state,car_age,log_odometer
25425,ram,pickup 1500,unknown,6 cylinders,gas,automatic,4wd,pickup,al,9.0,11.295577586252595
5400,chevrolet,cruze,like new,unknown,gas,automatic,unknown,sedan,al,13.0,6.90875477931522
6988,toyota,4runner,good,8 cylinders,gas,automatic,4wd,SUV,al,20.0,12.371591321286905
4488,nissan,pathfinder,good,6 cylinders,gas,automatic,rwd,SUV,al,25.0,12.301387370778713
38998,nissan,titan xd,excellent,unknown,diesel,automatic,4wd,truck,al,8.0,11.184435286790631
7495,gmc,sierra 1500,unknown,8 cylinders,gas,automatic,rwd,unknown,al,21.0,12.010240226708271
18395,lexus,rx 350,unknown,6 cylinders,gas,automatic,fwd,SUV,al,12.0,11.495077126806448
11740,ford,flex,unknown,6 cylinders,gas,automatic,fwd,wagon,al,11.0,11.882023916561351
12788,ford,f-150,unknown,8 cylinders,gas,automatic,rwd,pickup,al,16.0,12.218292675893286
25998,ford,transit passenger,unknown,6 cylinders,gas,automatic,rwd,van,al,6.0,10.867825315381769
16499,honda,accord,unknown,4 cylinders,gas,automatic,fwd,sedan,al,9.0,11.328088747810606
19691,jeep,cherokee,unknown,6 cylinders,gas,automatic,4wd,SUV,al,10.0,11.162701099812656
7895,honda,ridgeline,excellent,6 cylinders,gas,automatic,fwd,truck,al,19.0,12.301387370778713
6790,ford,focus,unknown,4 cylinders,gas,automatic,fwd,hatchback,al,13.0,11.33493451753672
40900,toyota,tacoma 4wd,good,6 cylinders,gas,automatic,4wd,truck,al,4.0,7.367077059881012
18900,nissan,altima,good,4 cylinders,gas,automatic,fwd,sedan,al,6.0,10.698220633849886
6500,lexus,es 350,good,6 cylinders,gas,automatic,fwd,sedan,al,17.0,11.842236406331555
1500,jeep,cherokee,unknown,unknown,gas,automatic,unknown,unknown,al,28.0,11.918397239722838
14900,hyundai,sonata,like new,unknown,gas,automatic,fwd,sedan,al,7.0,10.542732775946709
39588,,FREIGHTLINER M2,excellent,6 cylinders,diesel,automatic,rwd,truck,al,16.0,12.291392175486713
29988,,INTERNATIONAL 4900 DUMP TRUCK,excellent,6 cylinders,diesel,manual,rwd,truck,al,25.0,12.568076863627468
58000,gmc,yukon denali,unknown,unknown,gas,automatic,unknown,SUV,al,6.0,10.596659732783579
4900,chrysler,town & country,excellent,6 cylinders,gas,automatic,fwd,mini-van,al,17.0,12.133507329024972
20875,hyundai,santa fe,unknown,4 cylinders,gas,automatic,4wd,SUV,al,6.0,10.563672395393246
12478,honda,cr-v,unknown,4 cylinders,gas,automatic,fwd,SUV,al,11.0,11.732807703982067
7999,toyota,sienna xle,excellent,6 cylinders,gas,automatic,unknown,mini-van,al,17.0,12.037659911047468
16481,jeep,cherokee,unknown,4 cylinders,gas,automatic,fwd,SUV,al,8.0,11.313437403254364
33250,toyota,4runner,unknown,6 cylinders,gas,automatic,rwd,SUV,al,6.0,10.632436145559456
9996,ford,fusion,unknown,4 cylinders,gas,automatic,fwd,sedan,al,11.0,11.722764907800922
28620,ram,pickup 1500 classic,unknown,8 cylinders,gas,automatic,rwd,pickup,al,6.0,10.532096211958502
33245,ford,f-150,unknown,6 cylinders,gas,automatic,4wd,pickup,al,9.0,11.49701963528645
4500,chevrolet,impala,excellent,6 cylinders,gas,automatic,4wd,sedan,al,10.0,11.751950239425476
800,mazda,3,fair,4 cylinders,gas,automatic,fwd,sedan,al,19.0,7.118826249062078
30590,ford,ranger supercab xl pickup,good,unknown,gas,other,unknown,pickup,al,5.0,9.281823473598047
28590,nissan,frontier crew cab sv,good,unknown,other,other,fwd,pickup,al,6.0,9.99606673382922
32590,mercedes-benz,gla-class gla 45,good,unknown,gas,other,unknown,other,al,10.0,10.457717433909405
33590,gmc,sierra 1500 crew cab slt,good,8 cylinders,gas,other,unknown,pickup,al,11.0,10.966887085448493
18900,toyota,camry se special edition,like new,4 cylinders,gas,automatic,fwd,unknown,al,9.0,11.000448478455008
8950,volkswagen,jetta gli,good,4 cylinders,gas,automatic,fwd,sedan,al,12.0,11.727270421928088
9950,ford,f-150 xl 4x4,good,6 cylinders,gas,automatic,4wd,pickup,al,14.0,11.822921714018515
9950,volvo,s-60 t5,good,5 cylinders,gas,automatic,fwd,sedan,al,12.0,11.413801020096797
13950,chevrolet,suburban ltz,good,8 cylinders,gas,automatic,rwd,SUV,al,12.0,12.264978143440699
8950,volkswagen,passat tsi wolfsburg,excellent,4 cylinders,gas,automatic,fwd,sedan,al,10.0,11.515671690638253
11950,bmw,328i nav sport pkg.,excellent,6 cylinders,gas,automatic,rwd,sedan,al,12.0,11.359762630396478
8950,mazda,cx-5 sport,good,4 cylinders,gas,automatic,fwd,SUV,al,10.0,12.044917491550033
7950,toyota,prius v hatchback,good,4 cylinders,hybrid,automatic,fwd,hatchback,al,13.0,11.961156277370323
8950,lexus,is 250 awd nav,good,4 cylinders,gas,automatic,4wd,sedan,al,16.0,11.81103547697426
11950,chevrolet,1500 avalanche ltz 4x4,good,8 cylinders,gas,automatic,4wd,pickup,al,16.0,12.100356511091928
7950,ford,f-350 xl cab & chassis,good,10 cylinders,gas,manual,rwd,truck,al,19.0,12.28528577843246
8950,honda,odyssey ex-l,good,6 cylinders,gas,automatic,fwd,mini-van,al,14.0,12.01010033977318
9950,jaguar,s-type r,excellent,8 cylinders,gas,automatic,rwd,sedan,al,18.0,11.489534005512859
39590,chevrolet,silverado 1500 crew,good,8 cylinders,gas,other,unknown,pickup,al,5.0,9.860632242229698
30990,toyota,tacoma double cab,good,6 cylinders,gas,other,unknown,pickup,al,10.0,10.44511392545483
14500,chevrolet,silverado 1500 extended cab,unknown,8 cylinders,other,automatic,4wd,pickup,al,16.0,11.89734397236802
4500,chevrolet,cobalt,unknown,4 cylinders,gas,manual,fwd,sedan,al,20.0,11.826253354105564
6900,mercury,mariner,unknown,6 cylinders,gas,automatic,unknown,SUV,al,16.0,11.803017132015809
9300,honda,accord,unknown,6 cylinders,gas,automatic,fwd,sedan,al,16.0,11.990264623314111
11400,chevrolet,colorado crew cab,unknown,4 cylinders,gas,automatic,unknown,pickup,al,16.0,11.466787281190179
17500,toyota,camry,unknown,4 cylinders,gas,automatic,fwd,sedan,al,10.0,9.524493961633755
11685,toyota,corolla,unknown,4 cylinders,gas,automatic,fwd,sedan,al,9.0,11.577485860868546
37998,ford,f-150 xlt,excellent,unknown,gas,automatic,unknown,unknown,al,7.0,10.801695776859518
28990,bmw,4 series 440i xdrive gran,good,unknown,gas,automatic,unknown,coupe,al,8.0,10.806814618018425
12500,chevrolet,tahoe,unknown,8 cylinders,other,automatic,unknown,SUV,al,16.0,12.150501794374863
8500,dodge,grand caravan,good,6 cylinders,gas,automatic,fwd,mini-van,al,11.0,11.957617696467539
4400,toyota,celica gt,unknown,unknown,gas,manual,unknown,unknown,al,24.0,11.547336553476635
10750,toyota,corolla,unknown,4 cylinders,gas,automatic,fwd,sedan,al,9.0,11.862045945671484
12900,chevrolet,silverado 1500 crew cab,unknown,8 cylinders,other,automatic,unknown,pickup,al,15.0,12.155247662520361
24990,acura,ilx premium pkg sedan 4d,good,unknown,other,other,fwd,sedan,al,6.0,8.582044163735853
8950,chevrolet,cruze lt,good,4 cylinders,gas,automatic,fwd,sedan,al,12.0,11.765713251769663
27990,gmc,sierra 2500 hd extended cab,good,8 cylinders,gas,other,4wd,pickup,al,13.0,11.137460809134689
37590,dodge,challenger r/t coupe 2d,good,8 cylinders,gas,other,rwd,coupe,al,5.0,7.569411792450712
28590,jeep,wrangler sport suv 2d,good,unknown,other,other,4wd,other,al,8.0,10.366718297494435
11989,dodge,journey sxt,excellent,unknown,gas,automatic,unknown,unknown,al,9.0,11.628777749035867
36990,gmc,sierra 1500 double cab sle,good,8 cylinders,gas,other,4wd,pickup,al,7.0,10.061559107106623
17500,ford,edge,unknown,4 cylinders,gas,automatic,unknown,SUV,al,10.0,11.544656663131683
5500,ford,explorer,unknown,6 cylinders,gas,automatic,unknown,SUV,al,20.0,12.351405995273563
4800,nissan,altima,unknown,4 cylinders,gas,automatic,fwd,sedan,al,21.0,12.47944152115485
14500,chevrolet,silverado 1500 extended cab,unknown,8 cylinders,other,automatic,4wd,pickup,al,16.0,11.89734397236802
4500,chevrolet,cobalt,unknown,4 cylinders,gas,manual,fwd,sedan,al,20.0,11.826253354105564
6900,mercury,mariner,unknown,6 cylinders,gas,automatic,unknown,SUV,al,16.0,11.803017132015809
9300,honda,accord,unknown,6 cylinders,gas,automatic,fwd,sedan,al,16.0,11.990264623314111
11400,chevrolet,colorado crew cab,unknown,4 cylinders,gas,automatic,unknown,pickup,al,16.0,11.466787281190179
17500,toyota,camry,unknown,4 cylinders,gas,automatic,fwd,sedan,al,10.0,9.524493961633755
11685,toyota,corolla,unknown,4 cylinders,gas,automatic,fwd,sedan,al,9.0,11.577485860868546
28990,cadillac,cts 2.0 luxury sedan 4d,good,unknown,other,other,unknown,sedan,al,8.0,9.911257289800488
29990,chevrolet,colorado extended cab,good,6 cylinders,gas,other,4wd,pickup,al,9.0,9.758635175856648
64998,ford,expedition limited,excellent,unknown,gas,automatic,unknown,unknown,al,5.0,10.196418326423577
12500,chevrolet,tahoe,unknown,8 cylinders,other,automatic,unknown,SUV,al,16.0,12.150501794374863
12700,hyundai,sonata,like new,4 cylinders,gas,other,fwd,coupe,al,10.0,11.282757298719055
3000,dodge,avenger r/t,unknown,unknown,gas,automatic,unknown,unknown,al,15.0,12.197667420386157
32990,jeep,wrangler unlimited sport,good,6 cylinders,gas,other,4wd,other,al,8.0,10.310351681558
34590,ford,mustang gt premium,good,8 cylinders,gas,other,rwd,other,al,10.0,10.340806561758198
35590,chevrolet,corvette convertible,good,8 cylinders,gas,other,rwd,other,al,15.0,10.369734132904151
16990,kia,forte koup ex coupe 2d,good,unknown,gas,other,fwd,coupe,al,9.0,9.777470711952642
8500,dodge,charger se,excellent,6 cylinders,gas,automatic,rwd,sedan,al,13.0,11.929244785736339
16590,ford,c-max hybrid se wagon 4d,good,unknown,hybrid,other,fwd,wagon,al,7.0,10.663124474364906
14500,chevrolet,silverado 1500 extended cab,unknown,8 cylinders,other,automatic,4wd,pickup,al,16.0,11.89734397236802
4500,chevrolet,cobalt,unknown,4 cylinders,gas,manual,fwd,sedan,al,20.0,11.826253354105564
6900,mercury,mariner,unknown,6 cylinders,gas,automatic,unknown,SUV,al,16.0,11.803017132015809
9300,honda,accord,unknown,6 cylinders,gas,automatic,fwd,sedan,al,16.0,11.990264623314111
11400,chevrolet,colorado crew cab,unknown,4 cylinders,gas,automatic,unknown,pickup,al,16.0,11.466787281190179
17500,toyota,camry,unknown,4 cylinders,gas,automatic,fwd,sedan,al,10.0,9.524493961633755
11685,toyota,corolla,unknown,4 cylinders,gas,automatic,fwd,sedan,al,9.0,11.577485860868546
15590,chevrolet,cruze limited 1lt,good,unknown,gas,automatic,fwd,sedan,al,9.0,8.864605368075784
31990,bmw,3 series 340i sedan 4d,good,unknown,gas,automatic,rwd,sedan,al,8.0,9.871325865727732
12500,chevrolet,tahoe,unknown,8 cylinders,other,automatic,unknown,SUV,al,16.0,12.150501794374863
32590,subaru,wrx sti sedan 4d,good,unknown,other,other,unknown,sedan,al,9.0,9.961567763612653
30990,ford,f150 supercrew cab fx4,good,unknown,other,other,4wd,pickup,al,11.0,11.117583940032915
38590,acura,rdx sh-awd a-spec pkg,good,unknown,gas,other,unknown,other,al,6.0,10.243062114822008
25590,chrysler,pacifica touring plus,good,6 cylinders,gas,other,fwd,van,al,7.0,9.067277989134345
29990,gmc,canyon extended cab sle,good,unknown,other,other,4wd,pickup,al,10.0,9.723283751713176
28590,subaru,impreza wrx sti sedan 4d,good,unknown,other,other,unknown,sedan,al,12.0,10.834962419735323
37990,tesla,model 3 mid range sedan 4d,good,unknown,electric,other,rwd,sedan,al,7.0,10.1633486867855
14500,chevrolet,silverado 1500 extended cab,unknown,8 cylinders,other,automatic,4wd,pickup,al,16.0,11.89734397236802
4500,chevrolet,cobalt,unknown,4 cylinders,gas,manual,fwd,sedan,al,20.0,11.826253354105564
6900,mercury,mariner,unknown,6 cylinders,gas,automatic,unknown,SUV,al,16.0,11.803017132015809
9300,honda,accord,unknown,6 cylinders,gas,automatic,fwd,sedan,al,16.0,11.990264623314111
11400,chevrolet,colorado crew cab,unknown,4 cylinders,gas,automatic,unknown,pickup,al,16.0,11.466787281190179
17500,toyota,camry,unknown,4 cylinders,gas,automatic,fwd,sedan,al,10.0,9.524493961633755
11685,toyota,corolla,unknown,4 cylinders,gas,automatic,fwd,sedan,al,9.0,11.577485860868546
12500,chevrolet,tahoe,unknown,8 cylinders,other,automatic,unknown,SUV,al,16.0,12.150501794374863
24590,chevrolet,silverado 1500 regular,good,6 cylinders,gas,other,unknown,pickup,al,8.0,10.616069645734681
34590,chevrolet,silverado 1500 double,good,6 cylinders,gas,other,4wd,pickup,al,9.0,10.292145542327912
28990,ford,f150 super cab xlt pickup,good,unknown,other,other,4wd,pickup,al,11.0,10.492356964389485
29990,chevrolet,camaro lt coupe 2d,good,6 cylinders,gas,other,rwd,coupe,al,6.0,8.814033201652784
25590,gmc,sierra 1500 regular cab,good,6 cylinders,other,other,unknown,pickup,al,10.0,10.471383252907115
31990,gmc,yukon xl 1500 denali sport,good,unknown,other,other,unknown,SUV,al,11.0,10.966472663561087
30990,mazda,mx-5 miata grand touring,good,unknown,gas,other,rwd,other,al,6.0,8.504513138258863
4200,hyundai,sonata,excellent,4 cylinders,gas,automatic,fwd,sedan,al,16.0,11.440365524765756
28590,dodge,charger gt sedan 4d,good,unknown,other,other,unknown,sedan,al,7.0,10.615530086198365
22590,ram,1500 regular cab tradesman,good,8 cylinders,gas,other,unknown,pickup,al,8.0,10.584283773037043
16590,volkswagen,beetle 1.8t fleet,good,unknown,gas,other,fwd,hatchback,al,10.0,10.587846227062993
23590,nissan,frontier king cab sv,good,unknown,other,other,fwd,pickup,al,8.0,10.30681704851387
30990,ford,ranger supercrew xl pickup,good,unknown,gas,other,unknown,pickup,al,6.0,8.606851063346772
16590,volkswagen,jetta sportwagen 2.0l,good,unknown,gas,automatic,fwd,wagon,al,11.0,10.605718351829116
31590,cadillac,xt4 sport suv 4d,good,unknown,other,other,fwd,hatchback,al,6.0,9.401208634738603
17998,toyota,camry se,excellent,unknown,gas,automatic,unknown,unknown,al,8.0,10.673248491714386
19998,ford,escape s,excellent,unknown,gas,automatic,unknown,unknown,al,5.0,10.187236901960196
3400,acura,tlx,unknown,unknown,gas,automatic,unknown,unknown,al,23.0,12.100717685412471
7950,cadillac,cts 4,good,6 cylinders,gas,automatic,4wd,sedan,al,15.0,12.344564216107278
11950,lexus,es350 nav,good,6 cylinders,gas,automatic,fwd,sedan,al,13.0,11.805968143664105
12950,mercedes-benz,benz ml 350 4-matic,excellent,6 cylinders,gas,automatic,4wd,SUV,al,14.0,11.594763483185861
29900,ford,expedition platinum 4x4 gas,excellent,6 cylinders,gas,automatic,4wd,SUV,al,8.0,11.196157811623351
5000,infiniti,g35,like new,6 cylinders,gas,automatic,rwd,sedan,al,21.0,11.918397239722838
9500,chrysler,5th avenue,excellent,8 cylinders,gas,automatic,rwd,sedan,al,40.0,10.471666571132038
38990,toyota,tundra crewmax sr5 pickup,good,8 cylinders,gas,other,unknown,pickup,al,6.0,9.649949224651184
39990,nissan,370z nismo coupe 2d,good,6 cylinders,gas,other,rwd,coupe,al,6.0,9.032886946579088
29990,chevrolet,colorado crew cab work,good,6 cylinders,gas,other,4wd,pickup,al,7.0,9.341544057591527
36990,chevrolet,tahoe lt sport utility,good,8 cylinders,other,other,unknown,other,al,10.0,10.852787438017229
26990,ford,f150 regular cab xl pickup,good,6 cylinders,gas,other,unknown,pickup,al,9.0,9.56317796268366
28590,ram,1500 quad cab express pickup,good,unknown,other,other,4wd,pickup,al,8.0,10.641058234397995
17990,chevrolet,cruze lt diesel,good,unknown,gas,other,fwd,hatchback,al,7.0,10.623203633138218
11000,dodge,challenger,excellent,6 cylinders,gas,automatic,fwd,coupe,al,13.0,11.938199736300925
2950,,OLDSMOBILE INTRIGUE,unknown,unknown,gas,automatic,unknown,unknown,al,24.0,11.547336553476635
7950,dodge,durango,unknown,6 cylinders,gas,automatic,unknown,unknown,al,14.0,11.78676973513378
28990,ford,ranger supercab xl pickup,good,unknown,other,other,unknown,pickup,al,6.0,9.81694879111889
9950,jaguar,s-type r,excellent,8 cylinders,gas,automatic,rwd,sedan,al,18.0,11.489534005512859
8950,honda,odyssey ex-l,good,6 cylinders,gas,automatic,fwd,mini-van,al,14.0,12.01010033977318
7950,ford,f-350 xl cab & chassis,good,10 cylinders,gas,manual,rwd,truck,al,19.0,12.28528577843246
11950,chevrolet,1500 avalanche ltz 4x4,good,8 cylinders,gas,automatic,4wd,pickup,al,16.0,12.100356511091928
8950,lexus,is 250 awd nav,good,4 cylinders,gas,automatic,4wd,sedan,al,16.0,11.81103547697426
7950,toyota,prius v hatchback,good,4 cylinders,hybrid,automatic,fwd,hatchback,al,13.0,11.961156277370323
8950,mazda,cx-5 sport,good,4 cylinders,gas,automatic,fwd,SUV,al,10.0,12.044917491550033
11950,bmw,328i nav sport pkg.,excellent,6 cylinders,gas,automatic,rwd,sedan,al,12.0,11.359762630396478
36990,gmc,sierra 2500 hd double cab,good,8 cylinders,gas,other,4wd,pickup,al,9.0,10.05151955135521
8950,volkswagen,passat tsi wolfsburg,excellent,4 cylinders,gas,automatic,fwd,sedan,al,10.0,11.515671690638253
13950,chevrolet,suburban ltz,good,8 cylinders,gas,automatic,rwd,SUV,al,12.0,12.264978143440699
27990,toyota,tacoma double cab pickup,good,6 cylinders,gas,other,4wd,pickup,al,13.0,11.116112816141204
9950,volvo,s-60 t5,good,5 cylinders,gas,automatic,fwd,sedan,al,12.0,11.413801020096797
7950,ford,f-150 xl,unknown,6 cylinders,gas,automatic,rwd,truck,al,17.0,11.902945238977257
9950,ford,f-150 xl 4x4,good,6 cylinders,gas,automatic,4wd,pickup,al,14.0,11.822921714018515
29990,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,automatic,4wd,pickup,al,9.0,10.113018876430475
25990,ram,1500 classic regular cab,good,8 cylinders,gas,other,unknown,pickup,al,6.0,9.41759841406017
33990,gmc,sierra 1500 crew cab slt,good,8 cylinders,other,other,4wd,pickup,al,12.0,10.446218737313103
36590,chevrolet,silverado 1500 crew,good,8 cylinders,gas,other,unknown,pickup,al,6.0,8.938531648680692
16900,kia,optima,good,4 cylinders,gas,automatic,fwd,sedan,al,10.0,11.326595886778735
19900,cadillac,escalade,good,8 cylinders,gas,automatic,rwd,SUV,al,14.0,11.800042377749364
18900,nissan,altima,good,4 cylinders,gas,automatic,fwd,sedan,al,6.0,10.766841535026922
19900,hyundai,sonata,good,4 cylinders,gas,automatic,fwd,sedan,al,6.0,9.99300827847454
37990,toyota,tundra double cab sr,good,8 cylinders,gas,other,4wd,pickup,al,9.0,10.037625011465359
27990,chevrolet,colorado extended cab,good,unknown,gas,other,unknown,pickup,al,8.0,10.004282662571022
39590,toyota,4runner limited sport,good,6 cylinders,gas,other,4wd,other,al,7.0,10.439980923050696
32990,chevrolet,silverado 1500 ld,good,unknown,other,other,unknown,pickup,al,6.0,8.838986793496787
34990,jeep,wrangler sport s utility 2d,good,unknown,other,other,4wd,other,al,5.0,4.882801922586371
33990,gmc,sierra 1500 double cab sle,good,6 cylinders,gas,other,4wd,pickup,al,7.0,10.09823162932864
35990,dodge,challenger r/t scat pack,good,unknown,other,other,rwd,coupe,al,9.0,9.849875783087478
5500,bmw,3 series 328i xdrive,like new,6 cylinders,gas,automatic,unknown,coupe,al,17.0,12.206077645517674
5700,jeep,grand cherokee laredo,excellent,8 cylinders,gas,automatic,4wd,SUV,al,18.0,12.00762780434872
2000,,4-door sedan,unknown,unknown,gas,automatic,unknown,unknown,al,24.0,11.661354090741
13500,lexus,rx 450h,good,6 cylinders,hybrid,automatic,4wd,SUV,al,14.0,11.626263078808801
21990,ford,ranger super cab xlt pickup,good,6 cylinders,gas,other,unknown,pickup,al,14.0,10.393692014097626
27990,toyota,tacoma access cab pickup,good,unknown,other,other,unknown,pickup,al,11.0,9.787290758133617
17990,volkswagen,golf tdi sel,good,unknown,diesel,other,fwd,sedan,al,10.0,10.849006935070413
35990,ford,mustang gt premium coupe 2d,good,8 cylinders,gas,other,rwd,coupe,al,10.0,8.496990484098719
38590,chevrolet,corvette grand sport,good,8 cylinders,gas,other,rwd,other,al,14.0,10.316854690540147
38990,jeep,wrangler unlimited rubicon,good,6 cylinders,gas,other,4wd,other,al,8.0,9.93677725040077
17990,volkswagen,touareg tdi sport suv,good,6 cylinders,gas,other,unknown,other,al,13.0,11.442352774798065
5500,,blue bird bus,excellent,6 cylinders,diesel,automatic,rwd,bus,al,26.0,12.301387370778713
6800,,blue bird bus,excellent,6 cylinders,diesel,automatic,rwd,bus,al,20.0,12.100717685412471
22950,ford,e-450,excellent,10 cylinders,gas,automatic,rwd,bus,al,14.0,11.072123292572378
39950,,Freightliner M2 106,excellent,8 cylinders,diesel,automatic,rwd,truck,al,12.0,12.315518803572951
24950,ram,3500,excellent,8 cylinders,diesel,automatic,rwd,truck,al,17.0,11.456460927989102
31990,ram,1500 crew cab big horn,good,8 cylinders,gas,other,unknown,pickup,al,8.0,10.489105200153407
31590,ford,f150 supercrew cab fx4,good,unknown,other,other,4wd,pickup,al,12.0,11.128585638477013
24990,gmc,sierra 1500 extended cab sle,good,8 cylinders,gas,other,4wd,pickup,al,12.0,11.164218690680674
35590,ford,f150 supercrew cab xlt,good,6 cylinders,gas,other,unknown,pickup,al,8.0,10.50608072475522
27590,ram,1500 crew cab big horn,good,6 cylinders,other,other,4wd,pickup,al,11.0,10.775031932997871
